course_EFTSL,course_EFTSL_url,course_campus,course_career,course_code,course_credit,course_description,course_faculty,course_faculty_url,course_fee,course_fee_url,course_further_info,course_further_info_url,course_hours,course_outline,course_outline_url,course_school,course_school_url,course_title,course_url 
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7100,6,"General framework for understanding how organisational settings affect work motivation, job satisfaction, performance and health. Emphasis placed on the particular contribution which psychologists can make to such areas as job analysis and design, selection, developing performance criterion, managing performance and performance appraisal., This course is not available to students who have not participated, by invitation from the Selection Committee, in the program’s assessment centre.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7100.html,2,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,Psychology of Organisations 1,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7100.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7002,6,"The psychometric foundations of psychological assessment. Classical and modern test theory. Item analysis and item response theory. Differential change measurement. Single case profile analysis, with applications to the WAIS-R and WISC-3. Applications of exploratory and confirmatory factor analysis to test construction and evaluation. Clinical and statistical prediction. Decision theoretic approaches to testing and assessment. The use of intraclass correlations to evaluate the reliability of ratings and other assessment methods., This course is not available to students who have not participated, by invitation from the Selection Committee, in the program’s assessment centre.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7002.html,2,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,Psychological Assessment 2,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7002.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7001,6,"Psychological Assessment teaches students how to use, administer and interpret major psychological tests, including the Wechsler Intelligence and Memory scales and other tests used routinely to assess cognition. It also addresses issues in determining real and unusual differences in test scores and communication of assessment findings.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7001.html,3,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,Psychological Assessment 1,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7001.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7000,6,"An examination of threats to the validity of casual inferences from randomised experiments, quasi-experiments and passive observational studies, with particular reference to field studies and program evaluations. Statistical power analysis, the analysis of data from non-equivalent control group designs, interrupted time series analysis, and structural modelling.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7000.html,2,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,Research & Evaluation Methods ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7000.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9915,6,Topics in this course include: compensation for psychiatric disability; reports for compensation after injury; wills and legal capacity; wardship and guardianship; contract and tort; consent to treatment; marriage and divorce.,Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9915.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Civil Law in relation to Psychiatry ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9915.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7101,6,"An advanced examination of some topics covered in PSYC7100 Psychology of Organisations 1 with a particular emphasis on the application of sound measurement and research principles to selection, job evaluation, work motivation and occupational health and stress. Special attention is given to the application of social psychological principles to the work setting., This course is not available to students who have not participated, by invitation from the Selection Committee, in the program’s assessment centre.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7101.html,2,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,Psychology of Organisations 2,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7101.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSYC7102,6,"An introduction to the latest theory and research in learning, memory, and cognition relevant to designing and implementing programs of instruction and behavioural intervention. Aspects of the training cycle including needs analysis for training, setting learning objectives, and evaluating the effectiveness of any instructional program., This course is not available to students who have not participated, by invitation from the Selection Committee, in the program’s assessment centre.",Faculty of Science,/faculties/2018/sci/sci.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSYC7102.html,2,http://www.psy.unsw.edu.au/,http://www.psy.unsw.edu.au/,School of Psychology,http://www.psy.unsw.edu.au/,"Learning , Training and Development",http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSYC7102.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9912,6,"This course will cover the following material: alcohol and drugs; legislation in Australia; alcohol and crime; unsocial and criminal activities and alcohol; drugs and criminal behaviours; the psychiatry of substance abuse; treatment and control: drugs and alcohol; alcohol as a causal criminogenic factor; alcohol and crime: the problem in Australia; the treatment of alcohol abuse/dependence in Australia; arson; shoplifting; kidnapping, abduction and child stealing; hysteria, malingering, pseudologia fantastica, Ganser syndrome, prison psychosis and Munchausen’s syndrome; stalkers; morbid jealousy, the delusion of infidelity and  de Clerambault syndrome; mental disorder and dangerous driving; pathological gambling; psychiatry, ethnicity and crime.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9912.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Substance abuse Unusual behaviours & Special Group,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9912.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9911,6,"Topics include: schizophrenia, mood and other psychoses; the psychopathology of offending; the phenomenology of mood; anxiety; dissociative disorders; senile dementia and crime; organically determined mental illness; mental retardation and crime; mental retardation: clinical aspects and management; impairments, disabilities and handicaps: assessments for court; borderline personality; psychopathic (sociopathic) personality; the psychology of personality disorders; other types of personality; homelessness and vagrancy; psychotherapy, psychopharmacology and management for conduct disorders.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9911.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,"Mental Disorders, Personality Disorders & Crime",http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9911.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9904,6,"The course will cover the functioning and roles of: The Probation and Parole Board; The SORC Advisory Board;  Mental Health Review Tribunal; HCC – the Commission;  Australian and NZ Royal College of Psychiatrists;  The Medical Board and professional conduct;  Fitness to practice;  Health Department;  The Convention on Human Rights. Also covered are the Code of Conduct of:  Corrections and the Prison Medical Service; Forensic Mental Health Hospital;  Area Health Special Forensic Units and Hospitals; regional secure units and forensic services in UK, Canada, NZ and USA; the forensic aspects of psychiatry in the armed forces; The Probation and Parole Service; special programs such as Sex Offenders, Violence and Drug and Alcohol.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9904.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,"Administration, Institutions and Services",http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9904.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9913,6,"This course covers the following material: A theoretical and clinical understanding of exhibitionism, indecent exposure, voyeurism and frottage; nuisance and obscene telephone calls; fetishism; sadomasochism; sexual asphyxia; necrophilia; bestiality; child pornography and sexual offences against children; paedophilia and incest; the available biological and psycho-social treatments; and the monitoring/ supervision of individuals with paraphilia disorders and sexual offences.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9913.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Disordered & Criminal Sexual Behaviour,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9913.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9914,6,This course covers: the law relating to children and adolescents; children in care: civil aspects; adoption and fostering; non-delinquent conduct disorders; young offenders; child custody in relation to offending; Juvenile Justice in NSW; approaches to treatment and facilities available; children and adolescents: reports to court; law and treatment: the Australian Family Law.,Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9914.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,"Families, Children & Adolescents",http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9914.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9903,6,"The course will provide a broad overview of: theories of aggression; crimes of violence; the clinical assessment of dangerousness; dangerousness: a review; homicide; infanticide and filicide; family violence: review of the literature; family violence: clinical aspects; brief overview of sexual violence; mass media and violence; victims of violent crime; bereavement and loss; suicide; sieges and their aftermath; interrogation and torture; multiple-victim killers; psychopathology and treatment of psychotic aggression; violence in hospital, management of violence and seclusion; risk assessment and management for criminal, physical and sexual recidivism.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9903.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Violence,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9903.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9902,6,"This course will provide an understanding of mens rea and the defences to a criminal charge; intent; insanity, diminished responsibility and infanticide: legal aspects criminal responsibility; automatism; some medicolegal consequences of hypoglycaemia; and amnesia. Relevant Australian and ‘western’ case law will be covered in this course. There will be an introduction into various relevant aspects of criminal responsibility in U.K., Canada, United States and Europe. Topics include: the psychiatrist, psychologist and mental health practitioner as an expert witness; the written mental health / psychiatric court report; mitigation, sentences and prognosis, and; fitness to stand trial and plead, mutism and deafness.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9902.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Psychiatry and Criminal Law,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9902.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PSCY9901,6,"The course provides an introduction into the development of the Australian legal system; legislation, the administration of the law; rules of evidence; contempt of court; the courts and sentencing in Australia. The course provides an overview of Mental Health Legislation in Australia such as relevant sections in the NSW Mental Health Act 1990 and NSW MH (Criminal Procedures) Act 1990. The course also briefly reviews mental health legislation in New Zealand, U..K., Canada and the United States. A summary of the history of forensic psychiatry in England, and America will be provided; crime and its classification; the measurement of crime; social factors in criminal behaviour; mentally disordered offenders.",Faculty of Medicine,/faculties/2018/med/med.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PSCY9901.html,99,http://psych.med.unsw.edu.au/,http://psych.med.unsw.edu.au/,School of Psychiatry,http://psych.med.unsw.edu.au/,Law and Mental Health,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PSCY9901.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5160,6,"The Middle East occupies a particular place in the Western imaginary. It is depicted in Orientalist terms as a hopeless region marked by backwardness, savageness and relentless violence. This course examines the dynamics of the Middle East and its place in global politics. You will gain an appreciation of the patterns of relationships between the states of the Middle East and the nature of the systems of government in the region.,You will investigate topics such as the conflicts in Palestine, Syria, Iraq and Yemen, the rise of ISIS, and the impact of United States policies and liberal interventions on the Middle East. Topics will also include grassroots political mobilisation and democratisation processes in the Middle East, focusing on the Arab revolutions (also known as the Arab Spring), labour movements, and women’s and LGBTQAI rights activism.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5160.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,The Middle East and Global Politics ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5160.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5131,6,"This course introduces students of International Relations to key issues and challenges of the new global terrorism which emerged after the end of the Cold War, as well as the more enduring and historical political violence that includes insurgencies and other forms of civil conflict.  The course explores the events of 9-11, the nature and challenge of the new global terrorism and the responses of the United States and other key actors to it. The course also examines the more enduring and historical forms of political violence, such as insurgencies and civil conflicts, which draws attention to the underlying fundamental causes of alienation and rebellion, and also often involves the interests of external great powers.  This course utilises perspectives and knowledge drawn from history, terrorism studies, foreign policy, counter-terrorism and counter-insurgency to examine, in a holistic manner, the phenomenon of contemporary terrorism and political violence.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5131.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,Terrorism and Political Violence ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5131.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5127,6,"For those interested in the future of regional security in the Asia-Pacific and international relations, cultivating an understanding of China and its foreign policy is imperative. This course offers you the opportunity to study China as a global power in the making. Focusing on China’s evolving engagement with the post-Cold War regional order, you will explore how China’s 'rise' as a great power over the past three decades has profoundly impacted both regional and global security. You will be provided with the analytical and theoretical tools to critically examine Chinese foreign policy, and gain insight into policy debates on whether China is fundamentally a status quo or revisionist power.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5127.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,China and Asia-Pacific Security,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5127.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5161,6,"What are the legacies of colonialism in the international system? What - if any - measures can developing countries take to redress power imbalances in the contemporary political order? In this course, you will explore these and other questions related to developing countries and the ways in which they are affected by, and negotiate, issues of sovereignty, human rights, development, democracy, global trade and aid, amongst others. In doing so, you will investigate the utility of competing perspectives on understanding developing countries within the discipline of International Relations.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5161.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,Developing Countries & the International System ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5161.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5125,6,"International law plays an integral role in the system of international politics. This course challenges you to analyse that role and the major interpretations of that role. The content covered includes topics such as: the core principles and concepts of international law; distinguishing a political from a legal interpretation of a multilateral treaty, consent and verification; the operation of the International Court of Justice and the relationship between foreign policy formulation and international law. This is an International Relations course focussing on the interaction of law and politics. It is not a Law course. No prior knowledge of international law is required.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5125.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,The Politics of International Law ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5125.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5130,6,"Provides an overview of the key institutions, problems, doctrines and policy approaches in international security affairs, utilising both traditional and alternative perspectives. Covers the key theoretical approaches to security studies, and a number of specific case studies of conflicts and security issues.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5130.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,International Peace & Security ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5130.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5121,6,Examines the role of international organisations in global politics. Explores the effectiveness of security arrangements at the regional and global levels. Analyses the roles of international organisations in global economic governance. Evaluates the relevance of international organisations in providing solutions to the social and humanitarian challenges facing humanity at the beginning of the 21st century.,Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5121.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,International Organisations and Global Politics,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5121.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5113,12,"The aim of this course is to provide you with the opportunity to develop your research skills through the production of a research thesis. As a research course it is designed to improve your prospects of acceptance into research degree programs at UNSW and other universities. Furthermore, POLS5113 is designed to enhance your opportunities for a career change, a promotion within your career, or to work in a particular area of interest.,This 15,000 word thesis course is offered as part of the requirements for the completion of the Master of International Law and International Relations (MILIR) degree program at UNSW. You must have achieved a Distinction (75%) in four courses to enrol in this course. Two of these four courses must include POLS5125 Politics of International Law and one other POLS-coded course. POLS5113 may only be undertaken with the permission of the MILIR Coordinator in the School of Social Sciences. Application forms to undertake this course are usually emailed to students 3-4 weeks before the start of the semester in which you intend to enrol in the research project. MILIR students may enrol in either LAWS8423 (Research Thesis) or POLS5113 (Thesis), but not both.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5113.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,Thesis ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5113.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5120,6,"Examines different and competing perspectives on international relations; analyses the key structures and processes of global politics and explores selected current issues. The course provides an examination of theoretical traditions in International Relations, and a survey of the historical evolution of the global system. It also examines the role of the nation-state, the nature of conflict in contemporary world politics, global governance, the global economy, the importance of identity in world politics, human rights, and globalization.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5120.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,Global Politics: The Globalisation of World Politics ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5120.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5102,6,"Blessed with bountiful resources, both natural and human, Australia is the 6th largest state and currently has the12th largest economy in the world. Our trade, aid and middle power diplomacy are underpinned by a highly capable defence force and intelligence community. Is this serendipity, or the result of superior policy planning and governance? More importantly, can Australia sustain its prosperity and security in the face of multiple external challenges? This course encourages you to think critically about the instruments and strategies that underpin Australia’s foreign, trade, defence and national security policies as the primary enablers of Australia’s engagement with the world and the countries that reside in its Indo-Pacific back yard. You will also gain valuable insights into Australia’s capacity to shape global and regional outcomes and the core issues confronting policy makers.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5102.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,Australia in the World ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5102.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5100,6,"In this work integrated learning experience you will apply and extend your theoretical knowledge and practical research, communication and collaboration skills in a professional environment.  You will be placed part-time with a research institute, an international organisation, a non-government organisation, a government agency or a member of parliament (usually one day per week for 10-12 weeks). During this time, you will complete a research project negotiated with the workplace supervisor. Successful completion of the internship is dependent on the fulfilment of a contract that will be jointly negotiated between the internship director, workplace supervisor and you, the student. Your work placement will be supplemented with workshops at UNSW which focus on policy-making processes and reflective, professional practice.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5100.html,0,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,International Relations Internship ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5100.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PLAN9018,6,"This course provides an overview and hands-on experience in the design, use, and interpretation of Geographic Information Systems for Transportation (GIS-T s). Topics covered include transportation layers, transportation related referencing systems, data structures, network structures, urban transportation planning models, logit and other spatial models. At the end of the course, the student will have a sound working knowledge of transportation GIS and an ability to work directly with real problems in government and private sectors.",Built Environment,/faculties/2018/blten/blten.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PLAN9018.html,3,Built Environment,http://www.be.unsw.edu.au,Planning and Urban Development,http://www.be.unsw.edu.au/,Transport Applications of GIS ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PLAN9018.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PLAN7320,6,"The Housing Management and Markets course will enable students to gain an understanding of the rental housing and strata management industry. As regards ‘housing management’ the course will concentrate on ‘managed housing’; that is the ‘professionally administered’ part of the housing market. This will entail a focus on multi-occupied residential buildings (the strata sector), on market rental dwellings under professional real estate management, and on affordable rental housing run by social landlords (primarily state governments and not-for-profit community housing providers). The husbandry of owner occupied housing and mum-and-dad-investor-managed market rental housing will therefore be largely outwith the course remit. Students will learn about ‘housing management industry’ structure, about rental and strata property law, about the property and tenancy management practice, and about rental property investment practice. They will also become familiar with analytical methods applicable to property investment and market performance. Framing themes running through the course will include business practices and technological developments impacting on the efficiency and effectiveness of housing management practice, as well as on the housing system more broadly. While the coverage will focus primarily on Australian policy frameworks and industry practices, where possible these will be considered within an international comparative context.",Built Environment,/faculties/2018/blten/blten.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PLAN7320.html,12,http://www.be.unsw.edu.au/,http://www.be.unsw.edu.au/,Planning and Urban Development,http://www.be.unsw.edu.au/,Housing Management and Markets ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PLAN7320.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,PLAN7157,6,"Engaging Communities focuses on opportunities and challenges at the heart of 21st century policy and planning issues. The urban practitioner’s role has always been instrumental in working through the complexity of a pluralistic society with different opinions, needs, preferences and different levels of power which influence urban change. Addressing these complexities is now the central aim of most government authorities which are seeking new ways of engaging communities – consulting, involving, collaborating and partnering with the general public and stakeholders. This course offers a theoretical underpinning for a very practical approach to designing and delivering public and stakeholder involvement processes. Drawing on contemporary urban policy challenges and reforms, students will be introduced to best practice engagement processes and novel insights into the application of engagement techniques from leading urban policy academics and practitioners and through executive-type peer learning.,This postgraduate elective course provides a theoretical basis for Built Environment postgraduate coursework programs, especially MPLAN and MUPS students.",Built Environment,/faculties/2018/blten/blten.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/PLAN7157.html,3,Built Environment,http://www.be.unsw.edu.au,Planning and Urban Development,http://www.be.unsw.edu.au/,Engaging Communities ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/PLAN7157.html
(more info),/general/2018/SSAPO/EFTSL.html,Sydney,Postgraduate,POLS5129,6,"This course examines the foreign policies of a number of influential powers, including the United States, China, India, Britain and France, from 1945 to the present. In doing so, it focuses on the problems, threats and challenges that confronted these powers during the Cold War and in the period following the collapse of the old bipolar system; it assesses how these powers perceived these problems, threats and challenges, how they reacted to them and what policies they put in place to offset them. Hence, it also discusses the processes, the institutions and the actors involved in foreign policy making at national level. In addition, this course not only analyses the geopolitical, military, economic and domestic constraints under which these powers acted, but it also considers the economic and military capabilities they relied on in pursuance of their foreign policy objectives. Last but not least, it  considers important developments in world politics of the 20th century such as the world wars, the changing world economy, the Cold War, decolonization and conflict in the developing world, European integration and contemporary trends following the end of bipolarity.  The course is specifically designed for those postgraduate students who are interested in contemporary diplomacy and statecraft, and who are keen to understand how the world's major powers sought to pursue their national interests in a highly complex post-war international system.",Faculty of Arts and Social Sciences,/faculties/2018/artsc/artsc.html,See Tuition Fee Schedule,https://student.unsw.edu.au/fees-to-pay,See Class Timetable,http://www.timetable.unsw.edu.au/2018/POLS5129.html,2,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,School of Social Sciences,http://socialsciences.arts.unsw.edu.au/,The Foreign Policies of the Great Powers ,http://www.handbook.unsw.edu.au/postgraduate/courses/2018/POLS5129.html
